Storm Number,Storm Name,Data Source,Storm Year,Max Wind Speed (kt),Max Radius (km),x,y,Hours from First Observation,,,
16,,IBTRACS,1891,45.0,41.9,80.4,25.7,246,,,
16,,IBTRACS,1891,45.0,41.9,80.4,25.8,252,,,
16,,IBTRACS,1891,45.0,41.9,80.4,25.9,258,,,
16,,IBTRACS,1891,45.0,41.9,80.4,26.1,264,,,
16,,IBTRACS,1891,45.0,41.9,80.7,26.2,270,,,
16,,IBTRACS,1891,45.0,41.9,81.2,26.2,276,,,
16,,IBTRACS,1891,45.0,41.9,81.5,26.1,282,,,
16,,IBTRACS,1891,45.0,41.9,81.8,26.0,288,,,
17,,IBTRACS,1892,64.0,42.0,88.7,19.4,0,,,
17,,IBTRACS,1892,64.0,42.0,88.5,19.5,6,,,
17,,IBTRACS,1892,64.0,42.0,88.3,19.7,12,,,
17,,IBTRACS,1892,64.0,42.0,88.1,19.9,18,,,
17,,IBTRACS,1892,64.0,42.0,88.0,20.1,24,,,
17,,IBTRACS,1892,64.0,42.0,87.8,20.2,30,,,
17,,IBTRACS,1892,64.0,42.0,87.6,20.4,36,,,
17,,IBTRACS,1892,64.0,42.0,87.1,20.9,42,,,
17,,IBTRACS,1892,64.0,42.0,86.5,21.6,48,,,
17,,IBTRACS,1892,64.0,42.0,86.0,22.0,54,,,
17,,IBTRACS,1892,64.0,42.0,85.5,22.3,60,,,
17,,IBTRACS,1892,64.0,42.0,85.2,22.6,66,,,
17,,IBTRACS,1892,64.0,42.0,84.8,22.8,72,,,
17,,IBTRACS,1892,64.0,42.0,83.9,23.0,78,,,
17,,IBTRACS,1892,64.0,42.0,82.8,23.4,84,,,
17,,IBTRACS,1892,64.0,42.0,82.1,23.9,90,,,
17,,IBTRACS,1892,64.0,42.0,81.6,24.4,96,,,
17,,IBTRACS,1892,64.0,42.0,81.3,24.7,102,,,
17,,IBTRACS,1892,64.0,42.0,81.0,24.9,108,,,
17,,IBTRACS,1892,64.0,42.0,80.8,25.2,114,,,
17,,IBTRACS,1892,64.0,42.0,80.6,25.4,120,,,
18,,IBTRACS,1892,45.0,41.9,88.5,19.8,0,,,
18,,IBTRACS,1892,45.0,41.9,88.3,20.0,6,,,
18,,IBTRACS,1892,45.0,41.9,88.1,20.3,12,,,
18,,IBTRACS,1892,45.0,41.9,87.8,20.5,18,,,
18,,IBTRACS,1892,45.0,41.9,87.4,20.7,24,,,
18,,IBTRACS,1892,45.0,41.9,87.0,21.0,30,,,
18,,IBTRACS,1892,45.0,41.9,86.5,21.2,36,,,
18,,IBTRACS,1892,45.0,41.9,86.2,21.5,42,,,
18,,IBTRACS,1892,45.0,41.9,85.8,21.7,48,,,
18,,IBTRACS,1892,45.0,41.9,85.5,21.8,54,,,
18,,IBTRACS,1892,45.0,41.9,85.1,22.0,60,,,
18,,IBTRACS,1892,45.0,41.9,84.8,22.1,66,,,
18,,IBTRACS,1892,45.0,41.9,84.5,22.2,72,,,
18,,IBTRACS,1892,45.0,41.9,83.8,22.6,78,,,
18,,IBTRACS,1892,45.0,41.9,83.1,23.1,84,,,
18,,IBTRACS,1892,45.0,41.9,82.5,23.6,90,,,
18,,IBTRACS,1892,45.0,41.9,82.2,24.1,96,,,
19,,IBTRACS,1892,45.0,41.9,90.8,18.1,0,,,
19,,IBTRACS,1892,45.0,41.9,90.5,18.3,6,,,
19,,IBTRACS,1892,45.0,41.9,90.0,18.5,12,,,
19,,IBTRACS,1892,45.0,41.9,89.6,18.6,18,,,
19,,IBTRACS,1892,45.0,41.9,89.3,18.8,24,,,
19,,IBTRACS,1892,45.0,41.9,88.9,19.0,30,,,
19,,IBTRACS,1892,45.0,41.9,88.6,19.2,36,,,
19,,IBTRACS,1892,45.0,41.9,88.3,19.3,42,,,
19,,IBTRACS,1892,45.0,41.9,88.0,19.5,48,,,
19,,IBTRACS,1892,45.0,41.9,87.3,19.7,54,,,
19,,IBTRACS,1892,45.0,41.9,86.3,20.0,60,,,
19,,IBTRACS,1892,45.0,41.9,85.3,20.3,66,,,
19,,IBTRACS,1892,45.0,41.9,84.5,20.6,72,,,
19,,IBTRACS,1892,45.0,41.9,83.8,20.9,78,,,
19,,IBTRACS,1892,45.0,41.9,83.2,21.3,84,,,
19,,IBTRACS,1892,45.0,41.9,82.6,21.8,90,,,
19,,IBTRACS,1892,45.0,41.9,81.9,22.2,96,,,
19,,IBTRACS,1892,45.0,41.9,81.0,22.7,102,,,
19,,IBTRACS,1892,45.0,41.9,80.1,23.3,108,,,
19,,IBTRACS,1892,45.0,41.9,79.1,24.0,114,,,
19,,IBTRACS,1892,45.0,41.9,78.1,24.6,120,,,
20,,IBTRACS,1893,64.0,42.0,87.4,19.7,0,,,
20,,IBTRACS,1893,64.0,42.0,87.4,19.7,6,,,
20,,IBTRACS,1893,64.0,42.0,87.4,19.7,12,,,
20,,IBTRACS,1893,64.0,42.0,87.4,19.7,18,,,
20,,IBTRACS,1893,64.0,42.0,87.4,19.7,24,,,
20,,IBTRACS,1893,64.0,42.0,87.3,19.9,30,,,
20,,IBTRACS,1893,64.0,42.0,87.1,20.2,36,,,
20,,IBTRACS,1893,64.0,42.0,87.0,20.5,42,,,
20,,IBTRACS,1893,64.0,42.0,87.0,20.6,48,,,
20,,IBTRACS,1893,64.0,42.0,87.0,21.1,54,,,
20,,IBTRACS,1893,64.0,42.0,87.2,21.5,60,,,
20,,IBTRACS,1893,64.0,42.0,87.3,21.8,66,,,
20,,IBTRACS,1893,64.0,42.0,87.5,22.0,72,,,
20,,IBTRACS,1893,64.0,42.0,87.8,22.3,78,,,
20,,IBTRACS,1893,64.0,42.0,88.0,22.6,84,,,
20,,IBTRACS,1893,64.0,42.0,88.2,22.8,90,,,
20,,IBTRACS,1893,64.0,42.0,88.4,23.0,96,,,
20,,IBTRACS,1893,64.0,42.0,88.6,23.2,102,,,
20,,IBTRACS,1893,64.0,42.0,89.0,23.4,108,,,
20,,IBTRACS,1893,64.0,42.0,89.4,23.7,114,,,
20,,IBTRACS,1893,64.0,42.0,89.8,23.8,120,,,
21,,IBTRACS,1894,45.0,41.9,87.2,20.3,0,,,
21,,IBTRACS,1894,45.0,41.9,87.0,20.6,6,,,
21,,IBTRACS,1894,45.0,41.9,86.7,21.1,12,,,
21,,IBTRACS,1894,45.0,41.9,86.6,21.5,18,,,
21,,IBTRACS,1894,45.0,41.9,86.4,21.9,24,,,
21,,IBTRACS,1894,45.0,41.9,86.0,22.3,30,,,
21,,IBTRACS,1894,45.0,41.9,85.6,22.6,36,,,
21,,IBTRACS,1894,45.0,41.9,85.2,22.9,42,,,
21,,IBTRACS,1894,45.0,41.9,84.8,23.2,48,,,
21,,IBTRACS,1894,45.0,41.9,84.0,23.7,54,,,
21,,IBTRACS,1894,45.0,41.9,83.0,24.3,60,,,
21,,IBTRACS,1894,45.0,41.9,82.3,25.2,66,,,
21,,IBTRACS,1894,45.0,41.9,82.0,26.5,72,,,
22,,IBTRACS,1895,64.0,42.0,87.1,17.5,0,,,
22,,IBTRACS,1895,64.0,42.0,87.2,17.9,6,,,
22,,IBTRACS,1895,64.0,42.0,87.4,18.4,12,,,
22,,IBTRACS,1895,64.0,42.0,87.6,18.9,18,,,
22,,IBTRACS,1895,64.0,42.0,87.8,19.2,24,,,
22,,IBTRACS,1895,64.0,42.0,88.3,20.2,30,,,
22,,IBTRACS,1895,64.0,42.0,88.8,21.3,36,,,
22,,IBTRACS,1895,64.0,42.0,89.4,22.3,42,,,
22,,IBTRACS,1895,64.0,42.0,90.1,23.1,48,,,
23,,IBTRACS,1895,64.0,42.0,88.8,11.9,0,,,
23,,IBTRACS,1895,64.0,42.0,88.7,12.8,6,,,
23,,IBTRACS,1895,64.0,42.0,88.7,13.9,12,,,
23,,IBTRACS,1895,64.0,42.0,88.8,14.9,18,,,
23,,IBTRACS,1895,64.0,42.0,88.9,15.8,24,,,
23,,IBTRACS,1895,64.0,42.0,89.0,17.4,30,,,
23,,IBTRACS,1895,64.0,42.0,89.3,19.1,36,,,
23,,IBTRACS,1895,64.0,42.0,89.8,20.8,42,,,
23,,IBTRACS,1895,64.0,42.0,90.5,22.3,48,,,
24,,IBTRACS,1896,45.0,41.9,88.9,21.1,0,,,
24,,IBTRACS,1896,45.0,41.9,88.4,21.4,6,,,
24,,IBTRACS,1896,45.0,41.9,87.7,21.7,12,,,
24,,IBTRACS,1896,45.0,41.9,87.1,21.9,18,,,
24,,IBTRACS,1896,45.0,41.9,86.4,22.1,24,,,
24,,IBTRACS,1896,45.0,41.9,85.0,22.2,30,,,
24,,IBTRACS,1896,45.0,41.9,83.5,22.3,36,,,
24,,IBTRACS,1896,45.0,41.9,82.1,22.6,42,,,
24,,IBTRACS,1896,45.0,41.9,80.9,23.0,48,,,
25,,IBTRACS,1896,45.0,41.9,90.0,19.9,0,,,
25,,IBTRACS,1896,45.0,41.9,89.8,19.9,6,,,
25,,IBTRACS,1896,45.0,41.9,89.5,19.9,12,,,
25,,IBTRACS,1896,45.0,41.9,89.2,20.0,18,,,
25,,IBTRACS,1896,45.0,41.9,88.9,20.1,24,,,
25,,IBTRACS,1896,45.0,41.9,88.7,20.2,30,,,
25,,IBTRACS,1896,45.0,41.9,88.5,20.3,36,,,
25,,IBTRACS,1896,45.0,41.9,88.4,20.4,42,,,
25,,IBTRACS,1896,45.0,41.9,88.2,20.4,48,,,
25,,IBTRACS,1896,45.0,41.9,87.6,20.9,54,,,
25,,IBTRACS,1896,45.0,41.9,87.0,21.7,60,,,
25,,IBTRACS,1896,45.0,41.9,86.7,22.3,66,,,
25,,IBTRACS,1896,45.0,41.9,86.6,22.9,72,,,
25,,IBTRACS,1896,45.0,41.9,86.5,23.2,78,,,
25,,IBTRACS,1896,45.0,41.9,86.5,23.4,84,,,
25,,IBTRACS,1896,45.0,41.9,86.5,23.5,90,,,
25,,IBTRACS,1896,45.0,41.9,86.6,23.7,96,,,
25,,IBTRACS,1896,45.0,41.9,86.7,23.9,102,,,
25,,IBTRACS,1896,45.0,41.9,86.8,24.2,108,,,
25,,IBTRACS,1896,45.0,41.9,87.1,24.5,114,,,
25,,IBTRACS,1896,45.0,41.9,87.5,24.6,120,,,
25,,IBTRACS,1896,45.0,41.9,87.8,24.7,126,,,
25,,IBTRACS,1896,45.0,41.9,88.0,24.8,132,,,
25,,IBTRACS,1896,45.0,41.9,88.2,24.9,138,,,
25,,IBTRACS,1896,45.0,41.9,88.4,25.0,144,,,
26,,IBTRACS,1897,45.0,41.9,87.9,21.1,0,,,
26,,IBTRACS,1897,45.0,41.9,86.5,21.3,6,,,
26,,IBTRACS,1897,45.0,41.9,84.8,21.5,12,,,
26,,IBTRACS,1897,45.0,41.9,83.3,21.9,18,,,
26,,IBTRACS,1897,45.0,41.9,82.0,22.5,24,,,
26,,IBTRACS,1897,45.0,41.9,81.3,22.8,30,,,
26,,IBTRACS,1897,45.0,41.9,81.0,23.0,36,,,
26,,IBTRACS,1897,45.0,41.9,80.8,23.3,42,,,
26,,IBTRACS,1897,45.0,41.9,80.4,23.6,48,,,
26,,IBTRACS,1897,45.0,41.9,80.2,23.7,54,,,
26,,IBTRACS,1897,45.0,41.9,80.1,23.8,60,,,
26,,IBTRACS,1897,45.0,41.9,80.0,23.9,66,,,
26,,IBTRACS,1897,45.0,41.9,80.0,24.0,72,,,
26,,IBTRACS,1897,45.0,41.9,79.6,24.4,78,,,
26,,IBTRACS,1897,45.0,41.9,79.2,24.7,84,,,
26,,IBTRACS,1897,45.0,41.9,78.8,25.2,90,,,
26,,IBTRACS,1897,45.0,41.9,78.4,25.6,96,,,
26,,IBTRACS,1897,45.0,41.9,77.6,26.5,102,,,
26,,IBTRACS,1897,45.0,41.9,76.7,27.4,108,,,
26,,IBTRACS,1897,45.0,41.9,75.6,28.2,114,,,
26,,IBTRACS,1897,45.0,41.9,74.6,29.1,120,,,
26,,IBTRACS,1897,45.0,41.9,74.3,29.4,126,,,
26,,IBTRACS,1897,45.0,41.9,74.2,29.5,132,,,
26,,IBTRACS,1897,45.0,41.9,74.1,29.6,138,,,
26,,IBTRACS,1897,45.0,41.9,74.0,29.8,144,,,
27,,IBTRACS,1898,45.0,41.9,88.7,21.4,0,,,
27,,IBTRACS,1898,45.0,41.9,88.5,21.5,6,,,
27,,IBTRACS,1898,45.0,41.9,88.4,21.7,12,,,
27,,IBTRACS,1898,45.0,41.9,88.3,21.9,18,,,
27,,IBTRACS,1898,45.0,41.9,88.1,22.1,24,,,
27,,IBTRACS,1898,45.0,41.9,87.6,22.6,30,,,
27,,IBTRACS,1898,45.0,41.9,86.9,23.1,36,,,
27,,IBTRACS,1898,45.0,41.9,86.3,23.6,42,,,
27,,IBTRACS,1898,45.0,41.9,85.8,24.2,48,,,
27,,IBTRACS,1898,45.0,41.9,85.5,24.5,54,,,
27,,IBTRACS,1898,45.0,41.9,85.4,24.7,60,,,
27,,IBTRACS,1898,45.0,41.9,85.3,24.9,66,,,
27,,IBTRACS,1898,45.0,41.9,85.2,25.3,72,,,
28,,IBTRACS,1898,45.0,41.9,86.7,18.0,0,,,
28,,IBTRACS,1898,45.0,41.9,86.7,18.1,6,,,
28,,IBTRACS,1898,45.0,41.9,86.7,18.3,12,,,
28,,IBTRACS,1898,45.0,41.9,86.7,18.4,18,,,
28,,IBTRACS,1898,45.0,41.9,86.7,18.6,24,,,
28,,IBTRACS,1898,45.0,41.9,86.7,19.0,30,,,
28,,IBTRACS,1898,45.0,41.9,86.7,19.5,36,,,
28,,IBTRACS,1898,45.0,41.9,86.7,19.8,42,,,
28,,IBTRACS,1898,45.0,41.9,86.6,20.0,48,,,
28,,IBTRACS,1898,45.0,41.9,86.5,20.7,54,,,
28,,IBTRACS,1898,45.0,41.9,86.2,21.5,60,,,
28,,IBTRACS,1898,45.0,41.9,85.8,22.3,66,,,
28,,IBTRACS,1898,45.0,41.9,85.5,23.0,72,,,
28,,IBTRACS,1898,45.0,41.9,85.3,23.4,78,,,
28,,IBTRACS,1898,45.0,41.9,85.2,23.7,84,,,
28,,IBTRACS,1898,45.0,41.9,85.1,24.1,90,,,
28,,IBTRACS,1898,45.0,41.9,85.1,24.5,96,,,
28,,IBTRACS,1898,45.0,41.9,85.1,24.8,102,,,
28,,IBTRACS,1898,45.0,41.9,85.1,25.1,108,,,
28,,IBTRACS,1898,45.0,41.9,85.1,25.5,114,,,
28,,IBTRACS,1898,45.0,41.9,85.2,25.8,120,,,
29,,IBTRACS,1899,45.0,41.9,94.1,15.5,0,,,
29,,IBTRACS,1899,45.0,41.9,93.2,15.9,6,,,
29,,IBTRACS,1899,45.0,41.9,92.1,16.4,12,,,
29,,IBTRACS,1899,45.0,41.9,90.9,17.0,18,,,
29,,IBTRACS,1899,45.0,41.9,89.7,17.6,24,,,
29,,IBTRACS,1899,45.0,41.9,88.7,18.0,30,,,
29,,IBTRACS,1899,45.0,41.9,87.9,18.3,36,,,
29,,IBTRACS,1899,45.0,41.9,87.2,18.6,42,,,
29,,IBTRACS,1899,45.0,41.9,86.5,19.0,48,,,
29,,IBTRACS,1899,45.0,41.9,85.9,19.3,54,,,
29,,IBTRACS,1899,45.0,41.9,85.3,19.7,60,,,
29,,IBTRACS,1899,45.0,41.9,84.8,20.1,66,,,
29,,IBTRACS,1899,45.0,41.9,84.4,20.5,72,,,
29,,IBTRACS,1899,45.0,41.9,83.7,21.3,78,,,
29,,IBTRACS,1899,45.0,41.9,83.0,22.2,84,,,
29,,IBTRACS,1899,45.0,41.9,82.4,23.0,90,,,
29,,IBTRACS,1899,45.0,41.9,81.8,23.7,96,,,
30,,IBTRACS,1899,45.0,41.9,82.1,11.4,0,,,
30,,IBTRACS,1899,45.0,41.9,82.2,12.0,6,,,
30,,IBTRACS,1899,45.0,41.9,82.3,12.7,12,,,
30,,IBTRACS,1899,45.0,41.9,82.5,13.4,18,,,
30,,IBTRACS,1899,45.0,41.9,82.7,14.2,24,,,
30,,IBTRACS,1899,45.0,41.9,82.8,14.9,30,,,
30,,IBTRACS,1899,45.0,41.9,83.0,15.5,36,,,
30,,IBTRACS,1899,45.0,41.9,83.4,16.1,42,,,
30,,IBTRACS,1899,45.0,41.9,83.8,16.8,48,,,
30,,IBTRACS,1899,45.0,41.9,84.5,17.8,54,,,
30,,IBTRACS,1899,45.0,41.9,85.5,18.8,60,,,
30,,IBTRACS,1899,45.0,41.9,86.5,19.9,66,,,
30,,IBTRACS,1899,45.0,41.9,87.5,20.9,72,,,
30,,IBTRACS,1899,45.0,41.9,88.3,21.6,78,,,
30,,IBTRACS,1899,45.0,41.9,88.9,22.2,84,,,
30,,IBTRACS,1899,45.0,41.9,89.5,22.8,90,,,
30,,IBTRACS,1899,45.0,41.9,90.2,23.4,96,,,
31,,IBTRACS,1900,45.0,41.9,88.3,19.1,0,,,
31,,IBTRACS,1900,45.0,41.9,87.8,19.3,6,,,
31,,IBTRACS,1900,45.0,41.9,87.2,19.5,12,,,
31,,IBTRACS,1900,45.0,41.9,86.6,19.7,18,,,
31,,IBTRACS,1900,45.0,41.9,86.2,19.9,24,,,
31,,IBTRACS,1900,45.0,41.9,85.4,20.3,30,,,
31,,IBTRACS,1900,45.0,41.9,84.7,20.8,36,,,
31,,IBTRACS,1900,45.0,41.9,84.2,21.3,42,,,
31,,IBTRACS,1900,45.0,41.9,84.0,21.9,48,,,
31,,IBTRACS,1900,45.0,41.9,84.2,22.5,54,,,
31,,IBTRACS,1900,45.0,41.9,84.7,23.1,60,,,
31,,IBTRACS,1900,45.0,41.9,85.4,23.5,66,,,
31,,IBTRACS,1900,45.0,41.9,86.0,23.9,72,,,
31,,IBTRACS,1900,45.0,41.9,86.7,24.2,78,,,
31,,IBTRACS,1900,45.0,41.9,87.3,24.4,84,,,
31,,IBTRACS,1900,45.0,41.9,88.1,24.7,90,,,
31,,IBTRACS,1900,45.0,41.9,89.0,25.1,96,,,
32,,IBTRACS,1900,45.0,41.9,88.4,18.6,0,,,
32,,IBTRACS,1900,45.0,41.9,88.2,18.6,6,,,
32,,IBTRACS,1900,45.0,41.9,88.1,18.7,12,,,
32,,IBTRACS,1900,45.0,41.9,88.0,18.8,18,,,
32,,IBTRACS,1900,45.0,41.9,87.9,18.9,24,,,
32,,IBTRACS,1900,45.0,41.9,87.6,19.1,30,,,
32,,IBTRACS,1900,45.0,41.9,87.2,19.3,36,,,
32,,IBTRACS,1900,45.0,41.9,86.9,19.5,42,,,
32,,IBTRACS,1900,45.0,41.9,86.6,19.7,48,,,
32,,IBTRACS,1900,45.0,41.9,86.3,19.9,54,,,
32,,IBTRACS,1900,45.0,41.9,86.1,20.1,60,,,
32,,IBTRACS,1900,45.0,41.9,85.8,20.3,66,,,
32,,IBTRACS,1900,45.0,41.9,85.5,20.5,72,,,
32,,IBTRACS,1900,45.0,41.9,84.6,21.2,78,,,
32,,IBTRACS,1900,45.0,41.9,83.5,22.0,84,,,
32,,IBTRACS,1900,45.0,41.9,82.3,22.9,90,,,
32,,IBTRACS,1900,45.0,41.9,81.2,23.7,96,,,
33,,IBTRACS,1902,34.0,41.9,88.8,20.6,0,,,
33,,IBTRACS,1902,34.0,41.9,88.2,21.0,6,,,
33,,IBTRACS,1902,34.0,41.9,87.4,21.5,12,,,
33,,IBTRACS,1902,34.0,41.9,86.9,21.8,18,,,
33,,IBTRACS,1902,34.0,41.9,86.5,22.1,24,,,
33,,IBTRACS,1902,34.0,41.9,85.4,22.6,30,,,
33,,IBTRACS,1902,34.0,41.9,84.1,23.2,36,,,
33,,IBTRACS,1902,34.0,41.9,82.9,23.6,42,,,
33,,IBTRACS,1902,34.0,41.9,81.7,24.1,48,,,
33,,IBTRACS,1902,34.0,41.9,81.0,24.4,54,,,
33,,IBTRACS,1902,34.0,41.9,80.4,24.7,60,,,
33,,IBTRACS,1902,34.0,41.9,80.0,25.0,66,,,
33,,IBTRACS,1902,34.0,41.9,79.6,25.4,72,,,
33,,IBTRACS,1902,34.0,41.9,79.3,25.7,78,,,
33,,IBTRACS,1902,34.0,41.9,79.1,26.1,84,,,
33,,IBTRACS,1902,34.0,41.9,78.9,26.5,90,,,
33,,IBTRACS,1902,34.0,41.9,78.8,26.9,96,,,
34,,IBTRACS,1904,45.0,41.9,89.3,20.1,0,,,
34,,IBTRACS,1904,45.0,41.9,89.0,20.3,6,,,
34,,IBTRACS,1904,45.0,41.9,88.8,20.6,12,,,
34,,IBTRACS,1904,45.0,41.9,88.5,20.8,18,,,
34,,IBTRACS,1904,45.0,41.9,88.3,21.1,24,,,
34,,IBTRACS,1904,45.0,41.9,87.7,21.6,30,,,
34,,IBTRACS,1904,45.0,41.9,87.0,22.0,36,,,
34,,IBTRACS,1904,45.0,41.9,86.2,22.3,42,,,
34,,IBTRACS,1904,45.0,41.9,85.4,22.6,48,,,
34,,IBTRACS,1904,45.0,41.9,84.5,23.1,54,,,
34,,IBTRACS,1904,45.0,41.9,83.5,23.6,60,,,
34,,IBTRACS,1904,45.0,41.9,82.5,24.1,66,,,
34,,IBTRACS,1904,45.0,41.9,81.7,24.6,72,,,
34,,IBTRACS,1904,45.0,41.9,81.2,25.0,78,,,
34,,IBTRACS,1904,45.0,41.9,81.0,25.2,84,,,
34,,IBTRACS,1904,45.0,41.9,80.8,25.4,90,,,
34,,IBTRACS,1904,45.0,41.9,80.5,25.6,96,,,
35,,IBTRACS,1904,45.0,41.9,88.9,12.6,0,,,
35,,IBTRACS,1904,45.0,41.9,89.1,13.3,6,,,
35,,IBTRACS,1904,45.0,41.9,89.4,14.6,12,,,
35,,IBTRACS,1904,45.0,41.9,89.6,15.7,18,,,
35,,IBTRACS,1904,45.0,41.9,89.8,16.7,24,,,
35,,IBTRACS,1904,45.0,41.9,90.3,18.0,30,,,
35,,IBTRACS,1904,45.0,41.9,91.0,19.3,36,,,
35,,IBTRACS,1904,45.0,41.9,91.6,20.6,42,,,
35,,IBTRACS,1904,45.0,41.9,92.2,21.9,48,,,
36,,IBTRACS,1905,45.0,41.9,87.2,20.6,0,,,
36,,IBTRACS,1905,45.0,41.9,86.2,20.7,6,,,
36,,IBTRACS,1905,45.0,41.9,85.1,20.9,12,,,
36,,IBTRACS,1905,45.0,41.9,83.8,21.2,18,,,
36,,IBTRACS,1905,45.0,41.9,82.7,21.7,24,,,
36,,IBTRACS,1905,45.0,41.9,81.8,22.2,30,,,
36,,IBTRACS,1905,45.0,41.9,81.2,22.8,36,,,
36,,IBTRACS,1905,45.0,41.9,80.8,23.3,42,,,
36,,IBTRACS,1905,45.0,41.9,80.6,23.8,48,,,
36,,IBTRACS,1905,45.0,41.9,80.4,24.6,54,,,
36,,IBTRACS,1905,45.0,41.9,80.3,25.4,60,,,
36,,IBTRACS,1905,45.0,41.9,80.4,26.1,66,,,
36,,IBTRACS,1905,45.0,41.9,80.5,26.8,72,,,
37,,IBTRACS,1906,34.0,41.9,85.9,19.2,0,,,
37,,IBTRACS,1906,34.0,41.9,85.2,19.3,6,,,
37,,IBTRACS,1906,34.0,41.9,84.4,19.5,12,,,
37,,IBTRACS,1906,34.0,41.9,83.5,20.0,18,,,
37,,IBTRACS,1906,34.0,41.9,82.7,20.5,24,,,
37,,IBTRACS,1906,34.0,41.9,82.0,20.9,30,,,
37,,IBTRACS,1906,34.0,41.9,81.5,21.2,36,,,
37,,IBTRACS,1906,34.0,41.9,81.1,21.6,42,,,
37,,IBTRACS,1906,34.0,41.9,80.6,22.0,48,,,
37,,IBTRACS,1906,34.0,41.9,79.9,22.5,54,,,
37,,IBTRACS,1906,34.0,41.9,79.0,23.0,60,,,
37,,IBTRACS,1906,34.0,41.9,78.5,23.3,66,,,
37,,IBTRACS,1906,34.0,41.9,77.9,23.6,72,,,
37,,IBTRACS,1906,34.0,41.9,76.3,24.1,78,,,
37,,IBTRACS,1906,34.0,41.9,74.1,24.4,84,,,
37,,IBTRACS,1906,34.0,41.9,72.0,24.5,90,,,
37,,IBTRACS,1906,34.0,41.9,70.2,24.4,96,,,
37,,IBTRACS,1906,34.0,41.9,69.0,24.3,102,,,
37,,IBTRACS,1906,34.0,41.9,68.1,24.2,108,,,
37,,IBTRACS,1906,34.0,41.9,67.5,24.1,114,,,
37,,IBTRACS,1906,34.0,41.9,66.9,24.0,120,,,
38,,IBTRACS,1908,45.0,41.9,88.5,20.7,0,,,
38,,IBTRACS,1908,45.0,41.9,88.5,20.7,6,,,
38,,IBTRACS,1908,45.0,41.9,88.5,20.7,12,,,
38,,IBTRACS,1908,45.0,41.9,88.5,20.7,18,,,
38,,IBTRACS,1908,45.0,41.9,88.5,20.7,24,,,
38,,IBTRACS,1908,45.0,41.9,88.7,20.9,30,,,
38,,IBTRACS,1908,45.0,41.9,89.3,21.3,36,,,
38,,IBTRACS,1908,45.0,41.9,89.6,21.9,42,,,
38,,IBTRACS,1908,45.0,41.9,89.6,22.6,48,,,
38,,IBTRACS,1908,45.0,41.9,89.6,23.0,54,,,
38,,IBTRACS,1908,45.0,41.9,89.6,23.2,60,,,
38,,IBTRACS,1908,45.0,41.9,89.5,23.7,66,,,
38,,IBTRACS,1908,45.0,41.9,89.5,24.0,72,,,
38,,IBTRACS,1908,45.0,41.9,89.5,24.1,78,,,
38,,IBTRACS,1908,45.0,41.9,89.5,24.1,84,,,
38,,IBTRACS,1908,45.0,41.9,89.5,24.1,90,,,
38,,IBTRACS,1908,45.0,41.9,89.5,24.1,96,,,
38,,IBTRACS,1908,45.0,41.9,89.4,24.2,102,,,
38,,IBTRACS,1908,45.0,41.9,89.3,24.5,108,,,
38,,IBTRACS,1908,45.0,41.9,89.1,24.6,114,,,
38,,IBTRACS,1908,45.0,41.9,88.9,24.5,120,,,
38,,IBTRACS,1908,45.0,41.9,88.7,24.5,126,,,
38,,IBTRACS,1908,45.0,41.9,88.6,24.4,132,,,
38,,IBTRACS,1908,45.0,41.9,88.3,24.3,138,,,
38,,IBTRACS,1908,45.0,41.9,88.1,24.2,144,,,
39,,IBTRACS,1908,45.0,41.9,87.4,19.3,0,,,
39,,IBTRACS,1908,45.0,41.9,87.1,19.5,6,,,
39,,IBTRACS,1908,45.0,41.9,86.8,19.8,12,,,
39,,IBTRACS,1908,45.0,41.9,86.5,20.0,18,,,
39,,IBTRACS,1908,45.0,41.9,86.2,20.2,24,,,
39,,IBTRACS,1908,45.0,41.9,85.6,20.7,30,,,
39,,IBTRACS,1908,45.0,41.9,84.9,21.1,36,,,
39,,IBTRACS,1908,45.0,41.9,84.1,21.6,42,,,
39,,IBTRACS,1908,45.0,41.9,83.2,22.1,48,,,
39,,IBTRACS,1908,45.0,41.9,82.4,22.5,54,,,
39,,IBTRACS,1908,45.0,41.9,81.7,22.8,60,,,
39,,IBTRACS,1908,45.0,41.9,81.0,23.2,66,,,
39,,IBTRACS,1908,45.0,41.9,80.3,23.6,72,,,
39,,IBTRACS,1908,45.0,41.9,79.6,24.1,78,,,
39,,IBTRACS,1908,45.0,41.9,78.8,24.5,84,,,
39,,IBTRACS,1908,45.0,41.9,78.1,24.9,90,,,
39,,IBTRACS,1908,45.0,41.9,77.3,25.3,96,,,
39,,IBTRACS,1908,45.0,41.9,76.4,25.8,102,,,
39,,IBTRACS,1908,45.0,41.9,75.5,26.4,108,,,
39,,IBTRACS,1908,45.0,41.9,74.7,27.0,114,,,
39,,IBTRACS,1908,45.0,41.9,74.0,27.6,120,,,
39,,IBTRACS,1908,45.0,41.9,73.4,28.1,126,,,
39,,IBTRACS,1908,45.0,41.9,72.9,28.7,132,,,
39,,IBTRACS,1908,45.0,41.9,72.5,29.2,138,,,
39,,IBTRACS,1908,45.0,41.9,72.2,29.8,144,,,
39,,IBTRACS,1908,45.0,41.9,72.0,30.1,150,,,
39,,IBTRACS,1908,45.0,41.9,72.0,30.3,156,,,
39,,IBTRACS,1908,45.0,41.9,72.0,30.5,162,,,
